user_key,SUM Service price,Count of bookings,Year,Count of business key
354692,15,1,2018,1
355032,5,1,2018,1
355330,28,3,2018,1
355460,0,11,2020,7
355588,30,2,2019,2
355905,20,1,2018,1
356303,0,1,2019,1
356492,15,1,2018,1
356621,17,1,2019,1
356631,15,3,2018,1
3567,15,1,2020,1
356731,15,10,2020,4
356770,20,3,2019,1
356850,40,2,2018,2
356860,69,1,2019,1
356870,0,1,2018,1
356930,30,4,2018,2
357097,35,1,2019,1
357350,110,4,2019,2
357389,29,3,2020,2
357409,15,2,2020,1
357419,76,4,2019,2
357428,10,1,2019,1
357677,13,1,2019,1
357724,0,1,2020,1
35785,0,1,2017,1
357930,59,8,2020,5
358435,8,1,2018,1
358495,15,1,2018,1
358715,15,1,2018,1
35880,23,1,2017,1
359103,22,1,2019,1
359132,0,1,2020,1
359212,50,2,2018,1
35926,0,3,2019,2
359271,8,1,2018,1
359419,146,9,2020,6
35950,22,2,2019,1
359569,31,2,2020,2
359779,16,1,2019,1
359999,0,1,2020,1
360099,100,2,2018,1
360149,15,1,2018,1
360218,15,1,2019,1
360517,25,1,2020,1
360627,32,4,2020,2
360787,15,1,2018,1
360837,14,1,2018,1
360996,19,1,2018,1
361036,18,1,2018,1
361146,91,3,2019,2
361276,15,1,2019,1
361286,48,16,2019,3
361366,20,1,2018,1
361555,30,3,2019,1
361855,15,1,2018,1
362122,25,2,2019,2
362281,0,4,2020,3
362301,90,5,2019,4
362391,35,1,2018,1
362519,18,1,2018,1
362649,22,3,2020,2
362778,21,1,2019,1
36311,0,3,2018,1
363146,0,1,2018,1
363286,40,8,2019,3
363326,21,1,2020,1
363365,0,1,2020,1
363615,35,3,2019,1
363635,15,1,2019,1
364063,65,3,2019,2
364163,50,2,2019,2
364233,29,3,2020,1
364303,22,2,2019,2
364393,14,2,2018,1
364522,17,1,2019,1
364532,15,1,2018,1
364890,14,2,2019,2
365070,15,1,2018,1
365130,15,1,2019,1
365218,41,3,2019,1
365386,10,6,2018,1
365516,15,1,2018,1
365726,15,1,2018,1
365855,57,3,2019,2
366013,15,1,2019,1
366163,18,1,2020,1
366323,20,1,2019,1
366363,30,2,2019,2
366561,30,1,2020,1
366681,23,2,2018,1
366790,0,2,2020,1
366909,15,1,2019,1
366939,15,1,2018,1
367187,50,2,2019,2
367287,32,2,2019,1
367307,0,2,2019,2
367377,8,1,2018,1
367566,20,1,2019,1
367736,13,1,2018,1
367756,15,1,2018,1
367766,20,2,2020,2
367854,30,3,2020,2
367953,44,2,2020,2
368167,178,6,2020,3
368376,12,3,2020,2
368386,24,1,2018,1
368833,17,3,2019,3
368903,25,2,2019,1
368913,15,1,2018,1
368923,0,4,2019,4
368943,15,1,2020,1
369162,18,1,2018,1
369420,0,3,2018,1
369540,18.95,1,2018,1
369630,20,1,2020,1
369640,30,2,2018,1
369770,24,5,2020,2
369909,0,2,2019,2
370089,75,3,2019,2
370258,15,2,2018,1
370308,0,1,2020,1
370378,15,1,2018,1
370398,25,2,2019,2
370537,15,1,2018,1
370776,23,2,2019,2
370826,20,1,2020,1
370866,30,2,2019,2
370976,38,3,2019,2
370986,13,1,2018,1
371006,15,1,2018,1
371046,41,2,2020,2
371076,8,1,2018,1
371392,0,1,2018,1
371462,13,1,2018,1
371571,0,1,2020,1
371671,12,1,2018,1
371721,15,1,2018,1
371750,25,1,2018,1
371760,15,1,2018,1
371827,20,2,2019,2
371907,17,1,2018,1
371917,50,1,2018,1
372247,44,2,2020,2
372337,12,1,2018,1
372565,40,1,2020,1
37260,15,2,2020,2
372922,0,1,2018,1
372942,0,1,2018,1
373082,0,2,2019,1
3731,20,2,2018,1
373112,15,1,2018,1
373247,15,2,2020,2
373298,0,1,2018,1
37353,60,3,2020,3
373819,0,1,2020,1
373936,15,1,2019,1
37397,15,1,2017,1
374102,20,3,2020,2
374145,35,10,2020,7
374234,42,3,2019,2
374297,0,1,2018,1
374485,15,1,2018,1
374521,0,1,2020,1
374619,20,1,2019,1
374628,15,1,2019,1
374816,0,1,2018,1
374870,0,7,2019,2
374924,19,1,2018,1
375056,20,1,2018,1
375065,0,1,2020,1
375128,35,2,2019,2
375181,15,2,2020,2
375370,8,2,2018,1
375423,15,1,2019,1
375637,0,1,2020,1
375976,15,1,2018,1
376099,8,1,2019,1
376426,15,1,2019,1
376560,16,1,2019,1
376623,80,5,2020,2
376749,21,3,2020,3
37684,50,3,2019,2
377010,51,4,2019,2
377242,0,1,2018,1
377466,24,1,2018,1
377529,40,2,2020,2
377735,40,8,2020,3
377824,15,1,2019,1
377860,26.95,1,2019,1
377950,0,9,2020,2
377993,12,1,2019,1
378002,12,3,2019,3
378056,0,1,2019,1
378226,0,1,2020,1
378828,15,3,2020,3
378990,0,1,2019,1
379115,0,1,2020,1
379169,120,1,2018,1
379491,0,1,2018,1
379905,36,3,2019,1
380148,35,1,2020,1
380319,20,1,2019,1
380364,15,1,2018,1
380453,15,1,2018,1
380836,25,2,2019,1
380989,15,1,2018,1
381292,15,1,2019,1
381382,65,5,2020,3
381463,15,1,2018,1
381589,22,1,2019,1
381778,13,1,2019,1
381886,60,4,2018,1
381967,37,4,2018,2
381976,19,1,2019,1
382003,14,1,2018,1
382165,18,1,2019,1
382174,15,2,2020,2
382371,38.9,3,2018,2
382434,36,2,2019,1
382578,20,1,2018,1
382596,35,2,2020,2
382641,15,1,2019,1
382695,22,1,2019,1
382846,24,1,2018,1
38285,98,13,2019,8
382864,15,1,2019,1
383052,17,2,2019,2
383151,12,1,2018,1
383268,20,1,2020,1
38331,17,2,2018,1
383340,15,1,2019,1
383376,15,1,2019,1
383565,12,1,2019,1
383574,30,1,2018,1
383672,10,2,2020,2
383735,50,4,2020,3
383807,45.9,2,2018,1
383816,20,1,2019,1
383888,25,1,2019,1
384041,20,1,2018,1
384472,13,1,2019,1
384778,18,2,2019,2
385288,0,1,2018,1
385405,35,2,2020,2
385450,15,1,2020,1
385522,26,2,2019,1
385567,12,2,2020,2
385576,14,1,2020,1
385664,15,1,2019,1
385797,0,1,2018,1
385850,12,1,2018,1
38593,0,3,2017,1
386002,15,1,2019,1
386118,28,1,2020,1
386181,26,1,2019,1
386522,15,1,2018,1
38663,23,2,2017,1
386665,22,2,2020,1
387210,30,3,2019,2
387549,138,6,2019,3
387729,32,5,2020,3
387783,10,2,2019,2
387909,13,1,2019,1
387962,12,1,2018,1
387980,13,1,2019,1
388043,12,4,2020,2
388466,8,1,2018,1
388618,15,1,2018,1
388735,31,2,2019,2
388771,22,1,2019,1
389041,15,1,2018,1
389298,26,2,2018,1
389415,10,1,2018,1
389460,24,5,2019,2
389664,15,3,2019,1
389691,23,2,2020,2
389816,20,2,2018,1
389843,40,1,2018,1
390014,12,1,2020,1
390059,13,1,2019,1
390137,0,1,2020,1
390308,22,2,2018,1
390317,0,1,2019,1
390380,20,1,2018,1
390515,61,5,2019,2
390659,18,1,2019,1
390686,27,2,2019,2
390695,15,1,2018,1
390722,25,2,2020,2
390767,27,2,2020,2
390785,13,1,2019,1
390956,25,2,2019,2
390974,8,1,2019,1
391082,52,4,2020,4
391361,15,1,2019,1
391370,32,2,2020,2
391424,15,1,2018,1
391478,15,1,2018,1
391514,28,2,2020,2
39161,77,5,2019,2
391658,0,1,2018,1
39185,57,3,2020,3
391863,15,1,2019,1
392133,15,1,2018,1
392177,13,2,2020,2
392483,35,1,2018,1
392501,15,1,2018,1
392510,13,4,2019,1
392681,25,2,2020,2
392950,18.95,1,2018,1
392986,16,1,2020,1
393184,18,2,2019,1
393315,13,1,2019,1
393432,0,1,2018,1
393513,31,2,2020,2
393621,30,1,2019,1
393684,12,2,2019,2
393765,15,1,2018,1
393774,17,1,2020,1
393819,57,7,2020,4
393891,20,2,2018,1
393936,0,2,2019,2
393945,16,3,2020,2
393963,10,1,2018,1
394053,15,1,2019,1
394260,0,1,2020,1
39440,20,1,2020,1
394503,28,3,2020,2
394619,13,2,2018,1
394825,40,2,2019,1
394834,0,5,2019,3
394851,10,1,2020,1
394950,12,1,2018,1
395013,20,1,2020,1
395085,27,2,2019,2
395139,15,1,2018,1
395291,24,5,2019,1
395417,13,4,2020,2
395570,9,1,2019,1
395722,13,1,2018,1
395758,25,1,2018,1
395875,9,1,2019,1
39602,0,1,2019,1
396266,12,1,2020,1
396354,10,1,2018,1
396363,30,1,2019,1
396462,22,1,2019,1
396498,25,2,2020,2
396534,12,2,2020,2
396543,15,1,2018,1
396615,13,2,2018,1
396668,13,2,2018,1
396740,25,1,2020,1
396857,16,1,2019,1
39694,18,1,2017,1
397037,0,4,2019,4
397181,22,4,2020,2
397199,12,2,2020,2
397316,0,1,2018,1
397573,15,1,2018,1
397644,10,1,2018,1
397779,30,1,2018,1
397833,20,2,2019,1
398049,22,1,2019,1
398058,12,2,2018,1
398337,12,1,2018,1
398553,0,1,2018,1
39857,15,1,2017,1
398625,15,1,2020,1
399019,12,1,2019,1
39904,0,1,2017,1
399340,9,1,2019,1
399430,13,1,2019,1
399448,350,1,2018,1
399967,16,1,2019,1
400164,20,1,2019,1
400297,12,1,2018,1
400360,52,5,2020,3
400387,63,3,2020,3
400396,29,2,2018,2
40042,0,1,2017,1
400441,29,2,2019,1
400521,14,1,2020,1
400647,32,4,2020,3
400683,12,2,2019,1
400746,17,1,2020,1
400800,30,1,2018,1
400818,10,1,2019,1
400890,15,2,2019,1
400962,21,1,2020,1
401079,15,2,2019,1
401348,40,4,2018,2
401357,8,1,2019,1
401366,0,2,2019,2
401580,8,1,2018,1
401714,20,3,2018,1
401948,0,2,2020,2
401975,15,1,2018,1
401984,40,5,2018,1
401993,10,1,2018,1
402101,15,1,2019,1
40224,25,1,2019,1
402551,8,1,2019,1
402560,0,1,2019,1
402578,42,5,2020,3
402659,16,3,2019,1
402713,16,1,2019,1
402794,60,2,2020,2
403280,19.95,1,2019,1
403368,18,1,2019,1
403494,11,1,2019,1
403503,30,2,2019,1
403584,18,1,2019,1
403611,13,1,2020,1
403781,38,2,2019,1
40388,0,2,2018,1
404006,15,1,2019,1
404060,40,9,2019,3
404141,15,1,2018,1
404222,20,1,2018,1
404347,24,1,2018,1
404481,20,1,2019,1
404760,0,1,2018,1
404805,25,2,2019,2
404895,33,3,2020,3
404976,0,1,2020,1
405066,20,1,2018,1
405111,18,1,2018,1
405336,27,2,2020,2
405443,105,3,2019,1
405452,55,4,2018,1
405596,8,3,2019,1
405623,11,1,2018,1
405838,30,4,2020,3
405937,32,3,2020,2
406036,0,2,2020,2
406108,20,1,2019,1
406124,53,2,2020,2
406148,18,1,2019,1
406422,55,2,2019,2
406733,17,1,2019,1
407154,13,1,2018,1
407324,27,2,2020,2
407450,0,1,2020,1
407530,15,1,2019,1
407584,57.5,1,2018,1
407727,10,1,2018,1
407807,20,3,2018,2
407816,18,1,2020,1
408108,15,1,2019,1
408180,31.5,2,2018,1
408225,13,5,2019,2
408414,33,2,2020,2
408504,18,1,2020,1
408531,15,1,2020,1
408540,50,1,2018,1
408621,0,1,2020,1
408683,12,1,2018,1
408737,15,1,2018,1
408887,44,2,2020,2
408922,15,2,2019,2
40902,36,2,2019,2
409021,30,1,2018,1
409092,24,1,2020,1
409172,0,7,2019,4
409190,15,1,2019,1
409226,15,3,2020,3
409334,80,1,2018,1
409622,0,14,2020,4
409674,0,3,2019,2
409701,10,1,2018,1
409943,10,1,2018,1
409979,0,1,2019,1
410024,20,2,2018,1
4102,30,2,2020,2
410203,27,1,2019,1
410310,15,2,2019,1
410328,15,2,2019,2
410409,15,1,2019,1
410436,36,2,2020,2
410489,25,2,2018,2
410516,12,1,2019,1
410677,20,3,2018,2
410818,15,1,2020,1
410836,15,1,2018,1
410852,20,1,2019,1
410986,14,1,2019,1
411004,0,1,2020,1
411031,25,3,2019,2
411085,53,1,2018,1
411452,105,3,2020,3
411756,15,2,2019,1
411765,18.95,1,2018,1
411792,0,2,2019,1
411953,0,1,2019,1
412087,0,1,2018,1
412267,15,2,2019,2
412490,30,3,2019,3
412615,22,2,2019,1
412695,18,2,2019,2
412811,13,1,2019,1
412901,16,2,2018,1
412928,0,3,2019,1
413063,35,2,2020,2
413324,45,4,2020,4
413342,42,3,2020,2
413369,42,4,2020,3
413521,0,4,2020,3
413646,17,1,2018,1
413888,40,1,2019,1
413897,27,2,2018,2
413933,16,1,2019,1
414056,18,3,2020,2
414083,13,1,2019,1
414110,40,5,2019,2
414218,12,1,2019,1
414272,20,1,2019,1
414317,0,1,2018,1
414512,31.5,3,2018,1
41462,15,1,2017,1
414826,15,1,2018,1
415050,15,1,2018,1
415157,13,1,2019,1
415337,13,1,2018,1
415400,15,1,2018,1
415569,20,2,2019,2
415613,61,3,2020,3
415676,0,5,2019,2
415694,20,1,2018,1
415712,12,1,2018,1
415730,10,1,2018,1
415792,15,1,2019,1
416016,0,8,2019,3
416106,68,5,2020,5
416266,49,3,2019,2
416275,19.95,1,2019,1
416329,18,1,2019,1
416364,15,1,2018,1
416436,15,1,2018,1
416661,57,6,2020,3
416679,27,3,2019,2
416687,20,1,2018,1
416830,33,3,2020,3
416972,15,2,2018,1
417050,0,2,2019,2
417158,15,1,2019,1
417239,20,1,2018,1
417464,0,1,2020,1
417473,15,3,2019,1
417527,15,2,2019,1
417536,48,3,2020,2
417671,19,1,2018,1
417716,30,3,2018,1
417842,15,1,2018,1
418128,30,1,2020,1
41843,27,1,2019,1
418434,10,1,2018,1
418594,0,1,2019,1
418755,25,3,2020,2
418898,30,2,2019,2
419033,0,2,2018,2
419168,15,1,2018,1
419186,0,1,2020,1
41933,0,4,2020,2
419428,34,2,2020,2
419643,54,6,2019,1
419670,13,1,2019,1
419697,0,3,2020,3
419812,0,1,2020,1
419875,0,1,2019,1
419956,35,2,2020,2
419983,15,1,2019,1
420018,13,2,2019,1
420368,30,2,2019,2
420413,25,4,2019,2
420431,50,3,2020,3
420475,0,7,2019,2
420592,45,3,2020,3
420662,15,1,2018,1
420716,15,1,2018,1
420824,41,2,2020,2
420841,15,1,2018,1
420913,15,1,2019,1
420949,15,1,2019,1
420976,37,3,2020,3
421183,0,11,2020,4
421297,69,4,2020,3
42142,36,2,2020,2
421483,15,1,2018,1
421501,0,1,2019,1
421598,83,6,2020,5
421724,27,2,2020,2
422066,70,3,2020,2
422147,24,1,2020,1
422174,16,1,2018,1
422254,35,2,2020,2
422281,15,2,2019,1
422317,35,1,2019,1
422425,20,2,2019,2
422497,18,3,2019,3
422515,20,3,2019,1
422632,16,4,2020,1
422748,60,1,2018,1
422908,29,3,2019,2
42325,15,2,2019,2
423375,21,1,2020,1
423401,15,2,2019,1
423437,15,1,2020,1
423455,15,1,2018,1
423464,20,1,2018,1
423527,26,6,2020,3
423706,15,1,2018,1
423733,0,1,2018,1
423895,23,1,2020,1
423957,0,4,2019,3
424038,11,1,2018,1
424182,0,1,2019,1
424244,16,1,2019,1
424280,32,3,2020,1
424557,37,2,2020,2
424584,41,2,2020,2
424869,16,1,2018,1
425039,17,1,2018,1
425217,15,1,2018,1
425262,8,1,2020,1
425316,16.5,1,2019,1
425379,15,1,2020,1
425469,20,2,2018,1
425620,18,2,2019,2
425638,47,3,2020,2
42580,19,1,2019,1
425932,8,1,2018,1
426148,17,1,2018,1
426184,20,1,2019,1
426274,0,1,2018,1
426409,20,1,2020,1
426576,0,1,2020,1
426647,19,1,2018,1
42673,15,1,2017,1
426781,15,1,2019,1
426969,18,1,2019,1
427084,19.95,2,2019,2
427129,14,2,2020,2
427345,17,4,2020,2
427380,25,2,2020,2
427442,46,2,2020,2
427503,30,3,2020,2
427521,15,1,2019,1
427718,0,3,2019,2
427798,15,1,2019,1
427914,33,3,2020,3
427959,15,2,2019,2
428156,15,1,2019,1
428228,66,4,2020,3
428237,14,1,2019,1
428443,12,1,2018,1
428515,60,4,2019,4
428631,15,1,2018,1
428649,15,1,2018,1
428747,17,2,2019,1
428879,28,2,2019,2
428969,14,1,2018,1
428996,17,1,2019,1
429013,65,5,2020,3
429156,18,4,2020,2
429174,0,1,2020,1
429236,24,1,2020,1
429326,27,2,2019,2
429344,13,2,2019,1
429440,12,1,2018,1
429485,12,1,2019,1
429512,13,1,2019,1
429548,20,1,2019,1
429611,25,1,2018,1
429805,17,1,2020,1
430046,0,1,2020,1
430055,12,1,2018,1
430100,17,2,2019,1
430118,14,1,2019,1
430136,20,1,2018,1
430208,10,1,2018,1
430271,42,2,2019,1
430370,15,1,2019,1
430460,14,1,2018,1
430469,14,1,2018,1
430568,26,2,2019,1
430586,14,1,2018,1
430712,13,1,2019,1
430730,15,1,2019,1
430937,0,2,2019,2
431026,14,2,2019,2
431644,14,2,2019,2
431698,38,4,2019,2
431743,12,1,2018,1
432244,26,2,2019,1
432253,22,1,2019,1
432289,15,1,2019,1
432316,8,1,2019,1
432396,0,1,2020,1
432414,15,4,2019,2
432423,0,1,2020,1
432468,13,1,2019,1
432477,25,2,2019,1
43258,38,2,2018,1
432629,25,1,2018,1
432638,12,1,2019,1
432962,29,2,2020,2
433016,22,1,2019,1
433034,164,11,2020,3
433061,16,4,2020,1
433106,134,10,2020,5
433229,39,10,2019,2
433292,20,1,2019,1
433310,40,5,2019,1
433319,35,2,2019,1
433490,12,1,2019,1
433499,10,1,2018,1
433580,55,2,2020,2
433598,13,2,2019,1
433652,15,1,2018,1
433670,77,6,2020,2
433751,39,3,2019,1
433769,15,1,2019,1
433885,63,4,2020,2
433894,66,5,2020,2
433966,25,1,2018,1
434082,35,1,2019,1
434100,25,2,2019,1
434163,25,4,2019,4
434217,38,2,2019,1
434234,14,1,2018,1
434324,83,6,2020,2
434387,18,1,2020,1
434441,20,1,2019,1
434450,25,1,2018,1
434494,15,2,2019,1
434690,15,1,2018,1
434850,24,1,2018,1
434886,15,2,2019,2
435030,15,1,2020,1
435057,19.95,1,2019,1
43512,0,2,2019,2
435183,15,1,2019,1
435210,8,1,2019,1
435219,17,1,2019,1
435300,0,1,2020,1
435318,14,2,2019,2
435569,15,3,2019,2
435605,0,1,2020,1
435658,15,1,2018,1
435729,18,1,2020,1
435936,148,6,2020,2
435999,85,3,2020,3
436061,20,1,2019,1
436213,12,1,2019,1
436293,39,2,2020,2
436419,16,1,2020,1
436670,124,7,2020,2
436795,67,5,2020,1
436822,0,1,2018,1
436939,40,3,2019,1
436957,55,2,2019,1
437172,14,1,2018,1
437216,69,1,2019,1
437369,108,3,2019,2
437459,0,1,2020,1
437477,15,1,2018,1
437591,20,1,2018,1
437618,9,1,2019,1
437636,15,1,2019,1
437681,14,1,2019,1
437690,99,2,2019,1
437789,119,1,2018,1
437807,40,5,2020,4
437924,32,12,2020,2
438014,25,1,2018,1
438041,27,2,2018,2
438157,16,1,2019,1
438263,26,1,2019,1
438567,17,1,2019,1
438816,22,2,2019,2
438850,9,2,2020,2
439151,103,5,2020,3
439329,14,1,2018,1
43947,0,3,2020,3
439606,16,2,2018,2
439789,32,4,2020,2
440058,15,3,2019,2
440264,16,1,2019,1
440318,0,1,2018,1
440399,10,1,2018,1
440666,27,1,2019,1
440675,16,1,2018,1
440728,15,1,2019,1
440773,13,1,2018,1
440800,75,2,2020,2
440809,0,1,2020,1
440844,41,2,2020,1
440853,40,2,2019,1
440889,8,2,2019,2
441105,15,1,2018,1
441132,0,1,2018,1
441258,55,2,2020,1
441276,21,1,2019,1
44130,66,7,2019,2
441499,30,1,2019,1
44153,15,1,2017,1
441706,15,1,2019,1
441715,36,2,2019,2
441894,40,1,2019,1
442143,13,2,2020,2
442188,17,1,2018,1
442197,23,4,2019,3
442242,0,1,2019,1
442620,15,1,2019,1
442638,30,3,2020,2
44273,0,1,2020,1
442879,15,1,2019,1
442888,30,2,2019,1
442924,14,2,2019,2
442969,0,3,2020,3
443022,15,2,2019,1
443193,12,1,2018,1
443265,24,1,2018,1
443336,17,2,2020,2
443345,50,2,2019,2
443408,60,3,2020,2
443506,15,1,2019,1
443738,15,3,2019,1
443845,75,2,2019,1
443961,28,2,2020,2
443970,19,1,2018,1
443988,0,1,2018,1
444060,40,4,2019,1
444094,28,1,2019,1
444110,23,4,2020,3
444214,44,2,2019,2
444222,9,3,2020,2
444510,12,1,2019,1
444614,15,1,2019,1
444654,15,1,2018,1
444662,26,2,2019,2
444774,10,2,2019,2
444870,20,1,2018,1
444926,15,1,2020,1
445013,13,1,2019,1
445045,15,4,2020,3
445244,65,2,2020,2
445444,12,1,2018,1
445570,44,2,2019,1
445722,0,3,2019,2
445786,30,2,2020,2
445881,15,1,2018,1
445920,5,2,2019,1
446193,10,1,2019,1
446220,0,1,2019,1
446229,120,1,2018,1
446301,20,1,2019,1
446355,13,1,2019,1
446521,0,1,2019,1
446575,60,3,2019,2
447184,7,1,2019,1
447272,0,1,2020,1
447317,17,1,2019,1
447335,0,6,2019,6
447344,14,1,2018,1
447407,27,2,2020,2
447497,16,1,2019,1
447803,13,1,2018,1
447821,13,1,2020,1
447911,14,1,2019,1
447991,30,1,2020,1
448144,15,1,2018,1
448189,13,2,2019,2
448216,14,2,2019,2
448261,20,2,2020,1
448495,0,1,2020,1
448720,15,1,2019,1
448738,28,4,2020,2
448747,75,2,2020,1
448756,15,1,2018,1
448792,18,1,2019,1
448936,16,1,2019,1
449071,19,1,2018,1
449089,40,2,2019,2
449188,18,1,2019,1
449349,0,1,2019,1
449430,13,1,2018,1
44946,15,1,2017,1
449475,13,1,2019,1
449727,12,1,2018,1
449736,25,1,2018,1
450060,0,1,2020,1
450114,0,1,2019,1
45018,0,1,2019,1
450311,20,1,2019,1
450365,80,2,2020,2
450445,10,1,2018,1
450541,30,2,2020,2
450703,43,2,2019,2
450730,20,1,2019,1
450792,28,2,2019,2
450900,15,1,2019,1
451041,15,2,2019,2
451211,0,2,2019,2
451481,20,1,2020,1
451668,51,3,2020,1
451884,18,1,2018,1
451920,32,2,2019,2
451992,33,2,2020,2
452260,40,2,2019,2
452376,35,1,2019,1
452529,35,2,2020,2
452538,35,1,2019,1
452682,17,1,2019,1
452745,20,1,2019,1
452826,70,3,2019,1
452988,40,5,2020,4
452997,0,4,2020,3
453087,33,2,2020,2
453104,73,4,2020,2
453113,15,1,2020,1
453158,12,1,2018,1
453553,10,1,2018,1
453562,15,1,2018,1
453571,15,1,2019,1
453787,13,4,2020,3
45387,0,1,2019,1
454048,160,2,2019,2
45409,30,3,2017,1
454352,19.95,1,2018,1
454379,17,1,2019,1
454611,18,1,2020,1
454817,30,2,2020,2
454952,19,1,2018,1
455087,23,1,2018,1
455150,15,1,2019,1
455248,0,2,2019,2
455478,0,3,2020,3
455541,49,2,2020,1
455675,0,1,2019,1
455711,32,5,2019,1
455774,52,2,2019,1
455792,0,1,2019,1
455801,15,2,2019,2
455943,15,1,2019,1
456139,17,1,2019,1
456309,18,1,2019,1
456363,18,1,2019,1
456778,31,2,2020,2
456850,0,1,2019,1
456859,40,1,2019,1
456938,0,1,2019,1
457072,15,1,2018,1
457153,15,1,2018,1
457198,31,4,2019,2
457225,75,4,2020,3
457466,13,1,2019,1
457527,44,4,2020,2
457599,10,1,2019,1
457689,120,1,2018,1
457725,0,1,2018,1
457804,14,1,2019,1
457903,30,3,2018,1
458001,12,1,2019,1
458216,29,2,2019,2
458279,33,3,2020,2
458484,16,1,2020,1
458538,15,1,2019,1
458817,13,1,2018,1
458834,15,1,2018,1
458977,15,2,2019,2
459004,0,1,2019,1
459031,86,5,2020,2
459220,0,1,2019,1
459265,17,2,2019,2
459390,13,1,2019,1
459713,46,3,2019,1
459776,82,4,2020,2
45982,13,1,2018,1
459972,55,4,2019,2
460115,20,2,2020,1
460157,39,2,2020,2
460229,15,1,2019,1
460265,15,1,2018,1
46028,14,1,2019,1
460319,75,15,2020,6
460337,25,1,2019,1
460373,21,1,2019,1
460391,52,2,2019,1
460643,15,1,2018,1
460695,0,1,2019,1
460812,18,1,2019,1
460874,40,1,2019,1
461068,8,3,2019,2
461121,12,3,2019,1
461499,71,4,2020,2
461580,21,4,2019,2
46167,0,2,2017,1
461697,14,1,2019,1
461714,12,1,2019,1
461723,15,1,2019,1
461975,39,2,2020,2
462137,15,1,2020,1
462146,27,5,2020,4
462227,25,2,2020,1
462585,18,1,2020,1
462688,15,1,2019,1
462751,0,1,2020,1
462893,12,1,2018,1
462965,15,1,2019,1
462983,20,1,2019,1
463116,10,1,2019,1
463233,17,1,2018,1
463260,19,1,2019,1
463376,45,1,2020,1
463421,20,1,2019,1
463751,20,1,2019,1
463777,35,2,2019,1
463982,16,1,2020,1
464000,13,1,2018,1
464234,15,1,2019,1
464360,17,1,2019,1
464585,20,1,2018,1
464594,0,2,2020,1
464702,60,1,2019,1
464738,15,4,2020,3
464765,30,2,2019,2
464819,12,1,2019,1
464828,20,1,2018,1
464951,0,2,2019,2
465066,22,2,2020,2
465281,0,3,2019,2
465326,10,1,2018,1
465335,17,1,2019,1
46556,15,2,2019,1
465713,20,1,2020,1
466100,22,1,2019,1
466252,17,1,2018,1
466315,37,3,2020,3
466396,0,1,2019,1
466512,17,1,2019,1
466719,15,1,2019,1
466746,0,1,2020,1
466872,0,1,2020,1
466926,0,1,2019,1
466935,25,3,2020,3
466971,12,2,2019,2
467124,30,1,2020,1
467385,16,2,2019,1
467520,32,2,2020,2
467547,15,1,2020,1
467789,14,1,2019,1
468005,0,3,2019,3
468014,25,1,2019,1
468023,0,2,2019,1
468095,0,2,2020,2
468122,63,1,2018,1
468140,40,2,2018,1
468203,17,1,2019,1
468541,14,1,2020,1
468621,0,2,2019,2
468630,38,2,2020,2
468639,17,1,2019,1
468764,0,1,2020,1
469407,36,2,2019,2
469820,15,1,2018,1
469999,15,1,2018,1
470087,0,1,2020,1
470150,15,1,2019,1
470213,15,1,2018,1
470249,16,1,2020,1
470338,0,2,2020,2
470437,13,1,2019,1
470464,17,1,2018,1
470491,33,2,2020,2
470782,7,1,2018,1
470854,0,2,2020,2
470926,15,1,2019,1
470944,15,1,2019,1
470989,0,1,2020,1
471025,32,2,2019,2
471663,0,1,2019,1
471725,0,2,2019,2
471769,29,2,2019,2
471821,13,1,2019,1
471830,14,2,2019,1
471902,33,2,2020,2
472073,0,1,2020,1
472342,20,1,2019,1
47259,28,2,2019,2
472800,0,1,2019,1
47282,15,1,2017,1
472933,17,1,2019,1
473227,25,1,2018,1
473253,15,2,2020,2
473287,32,2,2019,2
473485,25,1,2019,1
47351,45,4,2020,4
473737,80,1,2020,1
47374,15,1,2017,1
473863,18,1,2019,1
473978,15,1,2019,1
473987,0,1,2020,1
474273,12,1,2019,1
474345,12,1,2019,1
474555,39,2,2019,2
474573,13,1,2018,1
474634,22,1,2020,1
474768,0,2,2020,1
474786,32,2,2020,2
474840,17,1,2019,1
474975,0,2,2019,2
475155,0,2,2020,2
475164,50,1,2018,1
475397,22,1,2019,1
475441,0,1,2020,1
475666,15,1,2019,1
475890,16,1,2019,1
475988,15,1,2019,1
476265,22,1,2019,1
476274,0,1,2019,1
476345,20,1,2019,1
476510,30,3,2020,1
476767,22,3,2019,2
476856,15,1,2018,1
476874,15,1,2018,1
476901,12,1,2019,1
476991,0,1,2019,1
477265,0,1,2019,1
47737,0,1,2017,1
477409,24,1,2018,1
477487,22,3,2020,3
477541,0,3,2020,1
47761,0,1,2017,1
477613,30,1,2019,1
477757,30,2,2019,2
478052,41,2,2019,2
47806,23,1,2018,1
478133,25,1,2019,1
478169,125,2,2020,2
478286,27,2,2020,2
478331,15,1,2019,1
478367,0,1,2020,1
478394,16,1,2019,1
478573,16,2,2019,1
478662,32,3,2019,2
478689,16,1,2020,1
478977,41,2,2019,2
478985,15,1,2019,1
479066,15,1,2019,1
479210,25,1,2019,1
479300,15,1,2019,1
479345,17,2,2020,2
479453,17,1,2019,1
479534,22,1,2019,1
479586,0,1,2019,1
479604,35,2,2020,2
479649,22,1,2019,1
479658,0,2,2020,1
